TITLE,BSA-EGCG-ex_ex_5nm_Sen_Med
DATA TYPE,FLUORESCENCE SPECTRUM
ORIGIN,JASCO
OWNER,50 mM Na Phosphate, pH 7
DATE,22/03/06
TIME,16:47:17
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,1
XUNITS,NANOMETERS
YUNITS,INTENSITY
FIRSTX,  300.0000
LASTX,  500.0000
NPOINTS,     201
FIRSTY,   143.13655
MAXY,   409.98181
MINY,    28.85167
XYDATA
300.0000,143.137
301.0000,153.141
302.0000,164.581
303.0000,178.865
304.0000,191.059
305.0000,204.802
306.0000,218.086
307.0000,229.151
308.0000,236.452
309.0000,240.347
310.0000,240.162
311.0000,238.439
312.0000,235.049
313.0000,230.474
314.0000,227.295
315.0000,225.822
316.0000,226.912
317.0000,230.262
318.0000,235.602
319.0000,242.168
320.0000,249.7
321.0000,257.201
322.0000,264.875
323.0000,273.654
324.0000,282.116
325.0000,290.831
326.0000,299.277
327.0000,307.996
328.0000,316.851
329.0000,324.494
330.0000,331.712
331.0000,339.897
332.0000,347.523
333.0000,355.499
334.0000,361.557
335.0000,369.1
336.0000,375.49
337.0000,381.883
338.0000,386.207
339.0000,391.103
340.0000,394.311
341.0000,397.949
342.0000,401.14
343.0000,404.195
344.0000,406.673
345.0000,408.467
346.0000,409.679
347.0000,409.918
348.0000,409.245
349.0000,409.982
350.0000,408.536
351.0000,407.48
352.0000,405.784
353.0000,404.23
354.0000,401.981
355.0000,398.288
356.0000,394.759
357.0000,390.934
358.0000,388.002
359.0000,384.61
360.0000,379.909
361.0000,375.319
362.0000,370.97
363.0000,364.868
364.0000,359.525
365.0000,353.503
366.0000,347.205
367.0000,341.389
368.0000,334.535
369.0000,328.691
370.0000,323.309
371.0000,318.678
372.0000,313.039
373.0000,306.5
374.0000,300.327
375.0000,293.654
376.0000,287.417
377.0000,282.016
378.0000,276.014
379.0000,269.812
380.0000,263.615
381.0000,259.2
382.0000,253.525
383.0000,247.864
384.0000,242.805
385.0000,237.645
386.0000,232.705
387.0000,226.289
388.0000,220.976
389.0000,215.605
390.0000,209.635
391.0000,203.635
392.0000,198.03
393.0000,193.431
394.0000,189.532
395.0000,185.125
396.0000,180.634
397.0000,177.181
398.0000,175.275
399.0000,171.673
400.0000,168.157
401.0000,164.279
402.0000,160.699
403.0000,156.465
404.0000,152.946
405.0000,148.84
406.0000,145.26
407.0000,141.312
408.0000,137.568
409.0000,133.514
410.0000,129.718
411.0000,125.673
412.0000,122.001
413.0000,118.457
414.0000,114.697
415.0000,112.272
416.0000,109.043
417.0000,106.084
418.0000,103.659
419.0000,101.515
420.0000,99.1006
421.0000,96.5257
422.0000,93.3338
423.0000,90.1969
424.0000,87.007
425.0000,84.5401
426.0000,81.717
427.0000,78.996
428.0000,77.1778
429.0000,75.626
430.0000,74.7408
431.0000,73.7106
432.0000,72.0987
433.0000,70.8019
434.0000,70.2171
435.0000,69.1242
436.0000,68.0737
437.0000,66.5402
438.0000,65.0254
439.0000,64.0617
440.0000,62.4088
441.0000,61.2766
442.0000,60.3934
443.0000,58.9458
444.0000,57.6913
445.0000,56.5115
446.0000,55.7949
447.0000,54.8864
448.0000,53.6475
449.0000,52.61
450.0000,52.4447
451.0000,51.6639
452.0000,50.8783
453.0000,50.1447
454.0000,49.3138
455.0000,48.3229
456.0000,47.6165
457.0000,46.8994
458.0000,46.5883
459.0000,45.9198
460.0000,45.3791
461.0000,45.4534
462.0000,44.916
463.0000,44.5275
464.0000,44.0487
465.0000,43.3713
466.0000,42.2647
467.0000,41.2349
468.0000,40.7085
469.0000,40.0323
470.0000,39.6158
471.0000,39.0445
472.0000,38.8333
473.0000,38.6841
474.0000,38.7126
475.0000,38.5926
476.0000,38.2749
477.0000,37.9754
478.0000,37.3559
479.0000,37.3374
480.0000,36.9981
481.0000,36.4849
482.0000,35.6898
483.0000,35.6817
484.0000,35.6093
485.0000,35.2149
486.0000,34.9402
487.0000,34.7605
488.0000,34.7684
489.0000,34.1273
490.0000,33.4774
491.0000,32.8146
492.0000,32.1894
493.0000,31.5509
494.0000,30.8592
495.0000,30.1612
496.0000,29.8336
497.0000,29.4784
498.0000,29.3091
499.0000,28.8741
500.0000,28.8517

##### Extended Information
[Comments]
Sample name,BSA-EGCG-ex_ex_5nm_Sen_Med
Comment,BSA-EGCG-Response-0.2sec
User,Mary Peek - March 6, 2022
Division,50 mM Na Phosphate, pH 7
Company,Georgia Institute of Technology

[Detailed Information]
Creation date,3/6/2022 4:47 PM

Data array type,Linear data array
Horizontal axis,Wavelength [nm]
Vertical axis,Int.
Start,300 nm
End,500 nm
Data interval,1 nm
Data points,201     

[Measurement Information]
Model name,FP-8200
Serial No.,C023861448
  Ex filter holder,None
  Em filter holder,None

Accessory,SCE-845
Accessory S/N,C023861448
  Attachment,Standard Cell Block

Measurement date,3/6/2022 4:47 PM

Mode,Emission
Ex bandwidth,5 nm
Em bandwidth,5 nm
Response,0.2 sec
Sensitivity,Medium
Measurement range,300 - 500 nm
Data interval,1 nm
Ex wavelength,280.0 nm
Scan speed,2000 nm/min
Auto gain,Off
Shutter control,Open only for measurement
Light source,Xe lamp
Filter,Not used
Blank correction,Off

