TITLE,BSA-EGCG-ex_ex_10nm_Sen_Med
DATA TYPE,FLUORESCENCE SPECTRUM
ORIGIN,JASCO
OWNER,50 mM Na Phosphate, pH 7
DATE,22/03/08
TIME,11:14:03
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,1
XUNITS,NANOMETERS
YUNITS,INTENSITY
FIRSTX,  300.0000
LASTX,  500.0000
NPOINTS,     201
FIRSTY,   291.04984
MAXY,  1187.91064
MINY,   291.04984
XYDATA
300.0000,291.05
301.0000,320.368
302.0000,338.224
303.0000,372.579
304.0000,396.546
305.0000,416.072
306.0000,456.569
307.0000,475.038
308.0000,503.922
309.0000,515.927
310.0000,536.906
311.0000,544.89
312.0000,554.014
313.0000,556.561
314.0000,562.683
315.0000,556.103
316.0000,560.436
317.0000,554.966
318.0000,558.352
319.0000,565.204
320.0000,563.331
321.0000,583.242
322.0000,599.799
323.0000,611.606
324.0000,631.048
325.0000,648.932
326.0000,669.307
327.0000,684.418
328.0000,706.865
329.0000,741.076
330.0000,755.379
331.0000,777.604
332.0000,795.244
333.0000,830.223
334.0000,858.262
335.0000,880.914
336.0000,903.286
337.0000,930.641
338.0000,948.192
339.0000,966.035
340.0000,989.184
341.0000,1006.45
342.0000,1030
343.0000,1049.46
344.0000,1062.76
345.0000,1070.38
346.0000,1072.41
347.0000,1099.76
348.0000,1105.36
349.0000,1111.22
350.0000,1132.34
351.0000,1143.7
352.0000,1146.56
353.0000,1153.21
354.0000,1161.55
355.0000,1147.09
356.0000,1168.84
357.0000,1167.08
358.0000,1166.96
359.0000,1173.09
360.0000,1182.86
361.0000,1182.01
362.0000,1187.91
363.0000,1179.76
364.0000,1182.99
365.0000,1182.29
366.0000,1164.47
367.0000,1155.6
368.0000,1164.92
369.0000,1174.55
370.0000,1162.8
371.0000,1159.81
372.0000,1156.7
373.0000,1144.16
374.0000,1153.38
375.0000,1154.98
376.0000,1169.63
377.0000,1136.15
378.0000,1148.16
379.0000,1129.64
380.0000,1133.98
381.0000,1139.96
382.0000,1138.96
383.0000,1139.7
384.0000,1129.44
385.0000,1123.88
386.0000,1131.74
387.0000,1124.32
388.0000,1129.05
389.0000,1139.47
390.0000,1115.1
391.0000,1128.3
392.0000,1122.3
393.0000,1103.64
394.0000,1110.15
395.0000,1097.92
396.0000,1100.29
397.0000,1094.21
398.0000,1095.64
399.0000,1069.48
400.0000,1092.57
401.0000,1099.96
402.0000,1086.77
403.0000,1087.74
404.0000,1071.99
405.0000,1059.49
406.0000,1050.88
407.0000,1053.17
408.0000,1052.03
409.0000,1038.26
410.0000,1031.22
411.0000,1011.44
412.0000,1005.31
413.0000,993.391
414.0000,992.534
415.0000,969.693
416.0000,958.619
417.0000,945.458
418.0000,924.23
419.0000,930.177
420.0000,933.366
421.0000,888.005
422.0000,899.978
423.0000,874.398
424.0000,863.357
425.0000,860.251
426.0000,848.377
427.0000,832.732
428.0000,827.698
429.0000,830.003
430.0000,818.534
431.0000,811.075
432.0000,803.379
433.0000,804.365
434.0000,780.306
435.0000,785.295
436.0000,774.961
437.0000,769.769
438.0000,792.459
439.0000,773.542
440.0000,772.779
441.0000,783.03
442.0000,769.552
443.0000,773.238
444.0000,760.865
445.0000,761.042
446.0000,754.086
447.0000,761.237
448.0000,756.825
449.0000,751.446
450.0000,750.719
451.0000,747.17
452.0000,742.315
453.0000,741.706
454.0000,748.076
455.0000,731.452
456.0000,728.175
457.0000,734.965
458.0000,731.164
459.0000,717.229
460.0000,709.221
461.0000,716.533
462.0000,715.247
463.0000,710.236
464.0000,713.803
465.0000,715.044
466.0000,710.768
467.0000,694.108
468.0000,707.48
469.0000,694.384
470.0000,685.275
471.0000,691.849
472.0000,695.547
473.0000,679.162
474.0000,675.671
475.0000,680.922
476.0000,679.014
477.0000,684.579
478.0000,679.312
479.0000,678.825
480.0000,668.597
481.0000,668.441
482.0000,661.821
483.0000,651.074
484.0000,653.814
485.0000,649.483
486.0000,644.042
487.0000,658.495
488.0000,638.524
489.0000,642.26
490.0000,636.457
491.0000,633.271
492.0000,621.914
493.0000,612.125
494.0000,617.952
495.0000,614.268
496.0000,611.652
497.0000,597.426
498.0000,587.08
499.0000,589.633
500.0000,567.504

##### Extended Information
[Comments]
Sample name,BSA-EGCG-ex_ex_10nm_Sen_Med
Comment,BSA-EGCG-Response-20msec
User,Dexter Dean - March 8, 2022
Division,50 mM Na Phosphate, pH 7
Company,Georgia Institute of Technology

[Detailed Information]
Creation date,3/8/2022 11:14 AM

Data array type,Linear data array
Horizontal axis,Wavelength [nm]
Vertical axis,Int.
Start,300 nm
End,500 nm
Data interval,1 nm
Data points,201     

[Measurement Information]
Model name,FP-8200
Serial No.,C023861448
  Ex filter holder,None
  Em filter holder,None

Accessory,SCE-845
Accessory S/N,C023861448
  Attachment,Standard Cell Block

Measurement date,3/8/2022 11:14 AM

Mode,Emission
Ex bandwidth,10 nm
Em bandwidth,10 nm
Response,20 msec
Sensitivity,Medium
Measurement range,300 - 500 nm
Data interval,1 nm
Ex wavelength,280.0 nm
Scan speed,2000 nm/min
Auto gain,Off
Shutter control,Open only for measurement
Light source,Xe lamp
Filter,Not used
Blank correction,Off

