TITLE,BSA-EGCG-ex_ex_2.5nm_Sen_Med
DATA TYPE,FLUORESCENCE SPECTRUM
ORIGIN,JASCO
OWNER,50 mM Na Phosphate, pH 7
DATE,22/03/08
TIME,14:25:18
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,1
XUNITS,NANOMETERS
YUNITS,INTENSITY
FIRSTX,  300.0000
LASTX,  500.0000
NPOINTS,     201
FIRSTY,    -3.45513
MAXY,    -2.30406
MINY,    -3.75109
XYDATA
300.0000,-3.45513
301.0000,-3.28988
302.0000,-3.20975
303.0000,-3.45463
304.0000,-3.75109
305.0000,-3.62109
306.0000,-3.40344
307.0000,-3.39698
308.0000,-3.1034
309.0000,-3.19264
310.0000,-3.32555
311.0000,-3.40621
312.0000,-3.33205
313.0000,-3.35988
314.0000,-3.17026
315.0000,-3.14989
316.0000,-2.79575
317.0000,-3.04897
318.0000,-3.4139
319.0000,-3.41495
320.0000,-3.29946
321.0000,-3.38228
322.0000,-3.29757
323.0000,-3.52634
324.0000,-3.55314
325.0000,-3.42421
326.0000,-3.35328
327.0000,-3.17927
328.0000,-3.30419
329.0000,-3.27971
330.0000,-3.24361
331.0000,-3.24522
332.0000,-2.98841
333.0000,-2.8551
334.0000,-2.89747
335.0000,-3.09284
336.0000,-2.96593
337.0000,-2.87349
338.0000,-2.80943
339.0000,-3.06312
340.0000,-2.99184
341.0000,-2.70063
342.0000,-2.57104
343.0000,-2.85763
344.0000,-3.06907
345.0000,-2.86885
346.0000,-2.95515
347.0000,-2.6815
348.0000,-2.41896
349.0000,-2.58004
350.0000,-2.83375
351.0000,-2.77624
352.0000,-2.56891
353.0000,-2.74419
354.0000,-2.78657
355.0000,-3.09411
356.0000,-3.33885
357.0000,-3.32062
358.0000,-3.45883
359.0000,-3.38332
360.0000,-3.33908
361.0000,-3.14439
362.0000,-3.19861
363.0000,-3.12424
364.0000,-3.04697
365.0000,-2.88957
366.0000,-2.93964
367.0000,-2.95162
368.0000,-3.04401
369.0000,-3.07994
370.0000,-3.23914
371.0000,-3.23646
372.0000,-3.09564
373.0000,-3.20159
374.0000,-3.13265
375.0000,-2.9404
376.0000,-3.05718
377.0000,-3.18936
378.0000,-3.13153
379.0000,-3.01724
380.0000,-2.91526
381.0000,-2.8219
382.0000,-2.78086
383.0000,-2.71302
384.0000,-2.76868
385.0000,-2.93329
386.0000,-3.00527
387.0000,-2.92083
388.0000,-2.76614
389.0000,-2.73398
390.0000,-2.8345
391.0000,-2.93856
392.0000,-3.06599
393.0000,-3.13923
394.0000,-2.74709
395.0000,-2.67313
396.0000,-2.62305
397.0000,-2.92484
398.0000,-2.92976
399.0000,-2.84246
400.0000,-2.69637
401.0000,-2.78395
402.0000,-2.85968
403.0000,-2.63497
404.0000,-2.64614
405.0000,-2.56465
406.0000,-2.51409
407.0000,-2.60055
408.0000,-2.72219
409.0000,-2.80361
410.0000,-2.72183
411.0000,-2.93715
412.0000,-3.1559
413.0000,-3.17006
414.0000,-3.25498
415.0000,-2.99277
416.0000,-3.0302
417.0000,-3.10669
418.0000,-2.97629
419.0000,-2.92446
420.0000,-3.19916
421.0000,-3.02635
422.0000,-2.87682
423.0000,-2.92824
424.0000,-3.00488
425.0000,-2.87934
426.0000,-2.82207
427.0000,-2.92632
428.0000,-2.95577
429.0000,-3.18204
430.0000,-3.18925
431.0000,-3.08163
432.0000,-2.86701
433.0000,-2.54702
434.0000,-2.30406
435.0000,-2.60219
436.0000,-3.01421
437.0000,-3.3304
438.0000,-3.22533
439.0000,-3.21492
440.0000,-3.19947
441.0000,-3.12386
442.0000,-3.12828
443.0000,-3.25471
444.0000,-3.19375
445.0000,-3.03079
446.0000,-2.94481
447.0000,-3.00336
448.0000,-3.20052
449.0000,-3.24442
450.0000,-3.33174
451.0000,-3.2861
452.0000,-3.29484
453.0000,-3.04088
454.0000,-3.15
455.0000,-3.22416
456.0000,-3.15285
457.0000,-3.1589
458.0000,-3.3492
459.0000,-3.26219
460.0000,-3.11729
461.0000,-3.189
462.0000,-3.20352
463.0000,-3.16107
464.0000,-3.17112
465.0000,-3.1243
466.0000,-2.77075
467.0000,-2.68826
468.0000,-2.90231
469.0000,-3.02928
470.0000,-3.08989
471.0000,-3.04107
472.0000,-2.84561
473.0000,-2.91623
474.0000,-2.98475
475.0000,-3.03222
476.0000,-2.88589
477.0000,-2.85396
478.0000,-2.77857
479.0000,-2.96346
480.0000,-3.23141
481.0000,-3.45424
482.0000,-3.15838
483.0000,-2.97859
484.0000,-2.80788
485.0000,-3.03234
486.0000,-3.06784
487.0000,-3.0165
488.0000,-3.30968
489.0000,-3.24012
490.0000,-3.20216
491.0000,-3.24222
492.0000,-3.08268
493.0000,-2.96989
494.0000,-2.89249
495.0000,-2.78647
496.0000,-2.85018
497.0000,-2.96714
498.0000,-2.82206
499.0000,-3.03456
500.0000,-3.11142

##### Extended Information
[Comments]
Sample name,BSA-EGCG-ex_ex_2.5nm_Sen_Med
Comment,BSA-EGCG-Response-0.2sec-2.5nm-Med-Sample-10
User,Dexter Dean - March 8, 2022
Division,50 mM Na Phosphate, pH 7
Company,Georgia Institute of Technology

[Detailed Information]
Creation date,3/8/2022 2:25 PM

Data array type,Linear data array
Horizontal axis,Wavelength [nm]
Vertical axis,Int.
Start,300 nm
End,500 nm
Data interval,1 nm
Data points,201     

[Measurement Information]
Model name,FP-8200
Serial No.,C023861448
  Ex filter holder,None
  Em filter holder,None

Accessory,SCE-845
Accessory S/N,C023861448
  Attachment,Standard Cell Block

Measurement date,3/8/2022 2:25 PM

Mode,Emission
Ex bandwidth,2.5 nm
Em bandwidth,2.5 nm
Response,0.2 sec
Sensitivity,Medium
Measurement range,300 - 500 nm
Data interval,1 nm
Ex wavelength,280.0 nm
Scan speed,2000 nm/min
Auto gain,Off
Shutter control,Open only for measurement
Light source,Xe lamp
Filter,Not used
Blank correction,Off

