TITLE,BSA-EGCG-ex_ex_5nm_Sen_Low
DATA TYPE,FLUORESCENCE SPECTRUM
ORIGIN,JASCO
OWNER,50 mM Na Phosphate, pH 7
DATE,22/03/08
TIME,14:31:18
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,1
XUNITS,NANOMETERS
YUNITS,INTENSITY
FIRSTX,  300.0000
LASTX,  500.0000
NPOINTS,     201
FIRSTY,    -0.87838
MAXY,     1.46687
MINY,    -0.87838
XYDATA
300.0000,-0.878379
301.0000,-0.766483
302.0000,-0.81042
303.0000,-0.755754
304.0000,-0.723278
305.0000,-0.629776
306.0000,-0.603752
307.0000,-0.526211
308.0000,-0.529836
309.0000,-0.412242
310.0000,-0.438429
311.0000,-0.501339
312.0000,-0.53099
313.0000,-0.501486
314.0000,-0.471159
315.0000,-0.498014
316.0000,-0.5262
317.0000,-0.500763
318.0000,-0.410214
319.0000,-0.412043
320.0000,-0.392057
321.0000,-0.311197
322.0000,-0.27896
323.0000,-0.184557
324.0000,-0.097937
325.0000,-0.0797575
326.0000,-0.0132466
327.0000,-0.0274422
328.0000,0.0357149
329.0000,0.133788
330.0000,0.155009
331.0000,0.224458
332.0000,0.212662
333.0000,0.290401
334.0000,0.352739
335.0000,0.383264
336.0000,0.402156
337.0000,0.428109
338.0000,0.492854
339.0000,0.575033
340.0000,0.620593
341.0000,0.806989
342.0000,0.825423
343.0000,0.925355
344.0000,0.927652
345.0000,0.957484
346.0000,0.963228
347.0000,0.955777
348.0000,0.957551
349.0000,0.975694
350.0000,0.968648
351.0000,0.964941
352.0000,1.03482
353.0000,1.07929
354.0000,1.10097
355.0000,1.16488
356.0000,1.12168
357.0000,1.12653
358.0000,1.09671
359.0000,1.12253
360.0000,1.1202
361.0000,1.00903
362.0000,1.055
363.0000,1.05618
364.0000,1.05411
365.0000,1.08987
366.0000,1.06844
367.0000,1.07636
368.0000,1.07774
369.0000,1.06772
370.0000,1.13705
371.0000,1.07967
372.0000,1.06893
373.0000,1.05727
374.0000,1.10939
375.0000,1.09761
376.0000,1.02207
377.0000,1.06365
378.0000,1.12226
379.0000,1.15198
380.0000,1.16904
381.0000,1.15968
382.0000,1.2082
383.0000,1.181
384.0000,1.1914
385.0000,1.14817
386.0000,1.15129
387.0000,1.12001
388.0000,1.1243
389.0000,1.15521
390.0000,1.08544
391.0000,1.19772
392.0000,1.19835
393.0000,1.27307
394.0000,1.31339
395.0000,1.29052
396.0000,1.31609
397.0000,1.31765
398.0000,1.32754
399.0000,1.36892
400.0000,1.3661
401.0000,1.32631
402.0000,1.39914
403.0000,1.45932
404.0000,1.45158
405.0000,1.46687
406.0000,1.4091
407.0000,1.39306
408.0000,1.37396
409.0000,1.33059
410.0000,1.27481
411.0000,1.21984
412.0000,1.22753
413.0000,1.18169
414.0000,1.1369
415.0000,1.11754
416.0000,1.02401
417.0000,1.01745
418.0000,0.962029
419.0000,0.968654
420.0000,0.967121
421.0000,0.930487
422.0000,0.928096
423.0000,0.954958
424.0000,0.979665
425.0000,0.931381
426.0000,0.907071
427.0000,0.885921
428.0000,0.877832
429.0000,0.843049
430.0000,0.842412
431.0000,0.793289
432.0000,0.85712
433.0000,0.901019
434.0000,0.864722
435.0000,0.799976
436.0000,0.777724
437.0000,0.828381
438.0000,0.870279
439.0000,0.775685
440.0000,0.838416
441.0000,0.851054
442.0000,0.878832
443.0000,0.82907
444.0000,0.809205
445.0000,0.778914
446.0000,0.743224
447.0000,0.725443
448.0000,0.704085
449.0000,0.685447
450.0000,0.673989
451.0000,0.699938
452.0000,0.741031
453.0000,0.695917
454.0000,0.59556
455.0000,0.591687
456.0000,0.631046
457.0000,0.595375
458.0000,0.597569
459.0000,0.584135
460.0000,0.683109
461.0000,0.66804
462.0000,0.625449
463.0000,0.648729
464.0000,0.65808
465.0000,0.721876
466.0000,0.684491
467.0000,0.728689
468.0000,0.713302
469.0000,0.66054
470.0000,0.662706
471.0000,0.639341
472.0000,0.662914
473.0000,0.610085
474.0000,0.568261
475.0000,0.627387
476.0000,0.664879
477.0000,0.642879
478.0000,0.588796
479.0000,0.528791
480.0000,0.567938
481.0000,0.524204
482.0000,0.559404
483.0000,0.559648
484.0000,0.544676
485.0000,0.540922
486.0000,0.476455
487.0000,0.459956
488.0000,0.461247
489.0000,0.409914
490.0000,0.420728
491.0000,0.4517
492.0000,0.49752
493.0000,0.555542
494.0000,0.471542
495.0000,0.443186
496.0000,0.453351
497.0000,0.435163
498.0000,0.389726
499.0000,0.348323
500.0000,0.320407

##### Extended Information
[Comments]
Sample name,BSA-EGCG-ex_ex_5nm_Sen_Low
Comment,BSA-EGCG-Response-0.2sec-5nm-Low-Sample-10
User,Dexter Dean - March 8, 2022
Division,50 mM Na Phosphate, pH 7
Company,Georgia Institute of Technology

[Detailed Information]
Creation date,3/8/2022 2:31 PM

Data array type,Linear data array
Horizontal axis,Wavelength [nm]
Vertical axis,Int.
Start,300 nm
End,500 nm
Data interval,1 nm
Data points,201     

[Measurement Information]
Model name,FP-8200
Serial No.,C023861448
  Ex filter holder,None
  Em filter holder,None

Accessory,SCE-845
Accessory S/N,C023861448
  Attachment,Standard Cell Block

Measurement date,3/8/2022 2:31 PM

Mode,Emission
Ex bandwidth,5 nm
Em bandwidth,5 nm
Response,0.2 sec
Sensitivity,Low
Measurement range,300 - 500 nm
Data interval,1 nm
Ex wavelength,280.0 nm
Scan speed,2000 nm/min
Auto gain,Off
Shutter control,Open only for measurement
Light source,Xe lamp
Filter,Not used
Blank correction,Off

