TITLE,BSA-EGCG-ex_ex_10nm_Sen_Med
DATA TYPE,FLUORESCENCE SPECTRUM
ORIGIN,JASCO
OWNER,50 mM Na Phosphate, pH 7
DATE,22/03/06
TIME,17:47:30
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,1
XUNITS,NANOMETERS
YUNITS,INTENSITY
FIRSTX,  300.0000
LASTX,  500.0000
NPOINTS,     201
FIRSTY,  2739.68262
MAXY,  7147.03613
MINY,   518.80518
XYDATA
300.0000,2739.68
301.0000,2879.49
302.0000,3056.23
303.0000,3191.7
304.0000,3347.61
305.0000,3522.03
306.0000,3669.63
307.0000,3786.3
308.0000,3919.8
309.0000,4038.01
310.0000,4118.03
311.0000,4197.57
312.0000,4251.65
313.0000,4267.4
314.0000,4341.08
315.0000,4370.25
316.0000,4383.98
317.0000,4408.42
318.0000,4488.96
319.0000,4530.77
320.0000,4623.1
321.0000,4699.69
322.0000,4811.95
323.0000,4916.14
324.0000,5016.84
325.0000,5183.12
326.0000,5305.06
327.0000,5443.78
328.0000,5618.81
329.0000,5746.68
330.0000,5881.67
331.0000,5992.73
332.0000,6141.93
333.0000,6274
334.0000,6377.21
335.0000,6459.31
336.0000,6593.33
337.0000,6689.47
338.0000,6760.03
339.0000,6840.99
340.0000,6901.51
341.0000,6957.96
342.0000,7006.65
343.0000,7005.51
344.0000,7067.48
345.0000,7088.39
346.0000,7147.04
347.0000,7099.58
348.0000,7143.05
349.0000,7116.92
350.0000,7086.72
351.0000,7020.75
352.0000,7019.85
353.0000,6980.79
354.0000,6937.6
355.0000,6850.51
356.0000,6836.7
357.0000,6745.88
358.0000,6700.85
359.0000,6635.87
360.0000,6549.65
361.0000,6455.81
362.0000,6351.59
363.0000,6307.17
364.0000,6197.74
365.0000,6097.27
366.0000,5991.58
367.0000,5907.5
368.0000,5800.95
369.0000,5720.37
370.0000,5568.75
371.0000,5495.31
372.0000,5402.29
373.0000,5286.19
374.0000,5168.57
375.0000,5128.06
376.0000,4940.29
377.0000,4892.57
378.0000,4752.17
379.0000,4662.67
380.0000,4568.51
381.0000,4463.47
382.0000,4370.33
383.0000,4297.93
384.0000,4183.76
385.0000,4085.55
386.0000,3996.19
387.0000,3892.62
388.0000,3796.36
389.0000,3709.19
390.0000,3639.06
391.0000,3537.58
392.0000,3469.21
393.0000,3403.39
394.0000,3326.72
395.0000,3255.89
396.0000,3179.77
397.0000,3093.47
398.0000,3043.42
399.0000,2954.26
400.0000,2899.38
401.0000,2841.29
402.0000,2787.13
403.0000,2744.64
404.0000,2649.71
405.0000,2597.73
406.0000,2506.82
407.0000,2458.76
408.0000,2386.6
409.0000,2334.14
410.0000,2266.34
411.0000,2205.95
412.0000,2149.62
413.0000,2099.62
414.0000,2038.52
415.0000,1984.04
416.0000,1920.78
417.0000,1874.11
418.0000,1829.15
419.0000,1759.86
420.0000,1709.62
421.0000,1671.15
422.0000,1640.64
423.0000,1580.32
424.0000,1549.02
425.0000,1505.77
426.0000,1455.75
427.0000,1423.73
428.0000,1385.39
429.0000,1346.96
430.0000,1314.31
431.0000,1286.32
432.0000,1263.22
433.0000,1248.85
434.0000,1220.14
435.0000,1197.39
436.0000,1162.13
437.0000,1144.33
438.0000,1121.88
439.0000,1135.96
440.0000,1095.87
441.0000,1088.2
442.0000,1061.45
443.0000,1038.19
444.0000,1040.82
445.0000,1023.2
446.0000,1002.06
447.0000,990.696
448.0000,982.205
449.0000,949.54
450.0000,957.615
451.0000,932.048
452.0000,918.244
453.0000,913.14
454.0000,887.437
455.0000,882.775
456.0000,858.338
457.0000,862.518
458.0000,849.354
459.0000,835.404
460.0000,824.383
461.0000,807.775
462.0000,793.523
463.0000,781.194
464.0000,779.057
465.0000,779.077
466.0000,757.329
467.0000,743.961
468.0000,743.716
469.0000,733.461
470.0000,736.203
471.0000,730.251
472.0000,717.45
473.0000,718.652
474.0000,709.281
475.0000,694.971
476.0000,697.573
477.0000,677.87
478.0000,681.351
479.0000,665.859
480.0000,668.711
481.0000,661.969
482.0000,661.775
483.0000,654.446
484.0000,652.619
485.0000,635.107
486.0000,625.24
487.0000,625.117
488.0000,613.095
489.0000,603.598
490.0000,602.316
491.0000,585.505
492.0000,578.895
493.0000,564.511
494.0000,570.333
495.0000,561.355
496.0000,537.192
497.0000,538.084
498.0000,536.465
499.0000,527.657
500.0000,518.805

##### Extended Information
[Comments]
Sample name,BSA-EGCG-ex_ex_10nm_Sen_Med
Comment,BSA-EGCG-Response-20msec
User,Mary Peek - March 6, 2022
Division,50 mM Na Phosphate, pH 7
Company,Georgia Institute of Technology

[Detailed Information]
Creation date,3/6/2022 5:47 PM

Data array type,Linear data array
Horizontal axis,Wavelength [nm]
Vertical axis,Int.
Start,300 nm
End,500 nm
Data interval,1 nm
Data points,201     

[Measurement Information]
Model name,FP-8200
Serial No.,C023861448
  Ex filter holder,None
  Em filter holder,None

Accessory,SCE-845
Accessory S/N,C023861448
  Attachment,Standard Cell Block

Measurement date,3/6/2022 5:47 PM

Mode,Emission
Ex bandwidth,10 nm
Em bandwidth,10 nm
Response,20 msec
Sensitivity,Medium
Measurement range,300 - 500 nm
Data interval,1 nm
Ex wavelength,280.0 nm
Scan speed,2000 nm/min
Auto gain,Off
Shutter control,Open only for measurement
Light source,Xe lamp
Filter,Not used
Blank correction,Off

