TITLE,BSA-EGCG-ex_ex_2.5nm_Sen_Low
DATA TYPE,FLUORESCENCE SPECTRUM
ORIGIN,JASCO
OWNER,50 mM Na Phosphate, pH 7
DATE,22/03/08
TIME,13:01:35
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,1
XUNITS,NANOMETERS
YUNITS,INTENSITY
FIRSTX,  300.0000
LASTX,  500.0000
NPOINTS,     201
FIRSTY,    -2.98060
MAXY,    -2.52487
MINY,    -3.75690
XYDATA
300.0000,-2.9806
301.0000,-3.20139
302.0000,-3.39233
303.0000,-3.40369
304.0000,-3.5428
305.0000,-3.07037
306.0000,-3.4753
307.0000,-3.1483
308.0000,-3.14042
309.0000,-3.3498
310.0000,-3.47985
311.0000,-3.0296
312.0000,-3.29385
313.0000,-3.27819
314.0000,-3.02768
315.0000,-3.02434
316.0000,-3.42665
317.0000,-3.19555
318.0000,-3.28252
319.0000,-3.15014
320.0000,-3.1552
321.0000,-3.37157
322.0000,-3.29056
323.0000,-3.01023
324.0000,-3.09997
325.0000,-3.43458
326.0000,-3.11145
327.0000,-3.32965
328.0000,-3.20773
329.0000,-3.21846
330.0000,-3.08638
331.0000,-3.34403
332.0000,-3.19538
333.0000,-3.07898
334.0000,-3.02019
335.0000,-3.27719
336.0000,-3.23583
337.0000,-3.14494
338.0000,-2.80914
339.0000,-3.01484
340.0000,-2.74964
341.0000,-2.83576
342.0000,-3.16641
343.0000,-2.67933
344.0000,-2.91282
345.0000,-2.82264
346.0000,-3.32295
347.0000,-3.34059
348.0000,-3.5146
349.0000,-3.3621
350.0000,-3.50237
351.0000,-3.31141
352.0000,-3.41793
353.0000,-3.053
354.0000,-2.73863
355.0000,-2.83939
356.0000,-3.1089
357.0000,-3.25025
358.0000,-3.28037
359.0000,-2.72626
360.0000,-3.0034
361.0000,-2.97778
362.0000,-3.02647
363.0000,-3.05332
364.0000,-2.82368
365.0000,-3.06365
366.0000,-3.13676
367.0000,-3.40411
368.0000,-3.1713
369.0000,-2.83579
370.0000,-2.87958
371.0000,-3.14816
372.0000,-3.21233
373.0000,-2.87262
374.0000,-2.96149
375.0000,-3.35987
376.0000,-2.79407
377.0000,-2.83256
378.0000,-3.48298
379.0000,-3.05199
380.0000,-2.88658
381.0000,-3.62768
382.0000,-3.16599
383.0000,-3.19143
384.0000,-3.33546
385.0000,-3.28666
386.0000,-3.19788
387.0000,-3.0805
388.0000,-3.37738
389.0000,-3.07356
390.0000,-3.05828
391.0000,-3.37075
392.0000,-3.2798
393.0000,-3.21286
394.0000,-3.26515
395.0000,-3.18729
396.0000,-3.02523
397.0000,-2.78555
398.0000,-3.14626
399.0000,-3.23086
400.0000,-2.78417
401.0000,-3.42568
402.0000,-3.67318
403.0000,-3.16385
404.0000,-3.27212
405.0000,-3.6942
406.0000,-3.02158
407.0000,-3.24819
408.0000,-3.1381
409.0000,-2.86897
410.0000,-3.09865
411.0000,-3.29167
412.0000,-2.9274
413.0000,-3.25519
414.0000,-3.39524
415.0000,-3.51057
416.0000,-3.32391
417.0000,-3.54502
418.0000,-3.36596
419.0000,-3.38074
420.0000,-3.34647
421.0000,-3.31673
422.0000,-2.90713
423.0000,-3.12556
424.0000,-3.30813
425.0000,-3.33181
426.0000,-3.22428
427.0000,-2.68894
428.0000,-3.18434
429.0000,-3.46271
430.0000,-3.18283
431.0000,-3.50455
432.0000,-3.17581
433.0000,-3.16512
434.0000,-3.28944
435.0000,-3.61195
436.0000,-3.7569
437.0000,-3.19965
438.0000,-3.09993
439.0000,-3.43862
440.0000,-2.69643
441.0000,-2.73884
442.0000,-3.05733
443.0000,-3.16915
444.0000,-3.23741
445.0000,-3.12531
446.0000,-3.10931
447.0000,-3.18066
448.0000,-3.35747
449.0000,-3.23581
450.0000,-2.89582
451.0000,-2.52487
452.0000,-2.80237
453.0000,-2.89211
454.0000,-3.02709
455.0000,-3.08088
456.0000,-3.04609
457.0000,-3.07482
458.0000,-3.05636
459.0000,-3.18158
460.0000,-3.0424
461.0000,-2.92334
462.0000,-2.94309
463.0000,-2.99862
464.0000,-3.09264
465.0000,-3.38245
466.0000,-2.92998
467.0000,-2.89934
468.0000,-3.16481
469.0000,-3.33695
470.0000,-3.02643
471.0000,-3.16883
472.0000,-3.45061
473.0000,-3.33272
474.0000,-3.33403
475.0000,-3.13726
476.0000,-3.07749
477.0000,-3.1115
478.0000,-3.29172
479.0000,-2.86167
